timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),,,Eddy 
12/3/2022,0.136,18.37222222,24.6,14.8,,0.663,0
12/4/2022,21.996,17.60069444,21.8,14.4,,11.003,14.8
12/5/2022,0,18.25416667,23.7,15.2,,0,0.6
12/6/2022,0,19.009375,24.7,15.2,,0.102,0
12/7/2022,0,19.21215278,25.4,15.5,,1.191,0.408510638
12/8/2022,0,18.90034722,24.3,15.6,,0,0
12/9/2022,0,18.11805556,25.5,14.7,,0.085,0
12/10/2022,0,18.33263889,25.1,15.2,,0.051,0
12/11/2022,0,19.07673611,26.1,15.1,,0.085,0
12/12/2022,4.391,16.9125,20.9,14.9,,3.369,1.3
12/13/2022,1.02,17.01111111,23.3,14,,1.343,2.7
12/14/2022,0,18.20902778,24.3,13.8,,0.17,0
12/15/2022,0,18.34270833,24.7,14.1,,0.153,0
12/16/2022,0,19.06875,25.9,15,,0.085,0
12/17/2022,0,19.20868056,26.1,14.3,,0.187,0
12/18/2022,0,19.09375,25.5,14.4,,0.068,0
12/19/2022,0,19.30243056,26.4,14.2,,0.102,0
12/20/2022,0,19.62118056,26.3,14.6,,0,0
12/21/2022,0,19.61979167,26.3,14.6,,0,0
12/22/2022,0,19.40625,25.3,15.1,,0,0
12/23/2022,0,19.01527778,26.5,15.1,,0.102,0
12/24/2022,0,19.55,25.8,14.8,,17.526,0
12/25/2022,0,19.49479167,25.9,15.5,,0.068,0
12/26/2022,0,19.76388889,26.3,14.6,,0.017,0
12/27/2022,0,18.17083333,23.4,15.2,,0,0
12/28/2022,0,18.79861111,24.4,14.8,,0.017,0
12/29/2022,0,18.31041667,24,14.1,,0,0
12/30/2022,0,18.17361111,24.2,13.2,,0,0
12/31/2022,0,18.29652778,24.8,12.3,,0,0
1/1/2023,0,18.79201389,25.3,13.6,,0,0
1/2/2023,0,17.71597222,23.4,13.2,,0.289,0.1
1/3/2023,13.983,16.53298611,20.9,14.7,,10.752,10.6212766
1/4/2023,6.177,16.18993056,19.6,14.4,,4.509,4.8
1/5/2023,0.051,17.25694444,21.6,14.2,,0.068,0.2
1/6/2023,0,19.28854167,24.8,13.7,,0,0
1/7/2023,0,19.24340278,25.2,14.9,,0,0
1/8/2023,0.136,18.63506944,25.3,13.3,,0.068,0
1/9/2023,0.051,18.93298611,25.1,15.3,,0.051,0
1/10/2023,0.068,18.684375,24.3,14.8,,0.017,0
1/11/2023,0.102,18.67118056,24.9,14,,0.034,0
1/12/2023,0.068,19.14791667,25.7,14,,0.068,0
1/13/2023,0,19.12916667,25.8,13,,0,0
1/14/2023,0,19.05763889,25.1,12.8,,0,0
1/15/2023,0,19.52256944,25.9,13.6,,0,0
1/16/2023,0,19.05486111,25.8,12.7,,0,0
1/17/2023,0,19.11666667,26.1,13.4,,0,0
1/18/2023,0,21.21979167,28.6,15.2,,0,0
1/19/2023,0,20.98645833,28.3,14.3,,0,0
1/20/2023,0,20.6125,28.3,14.2,,0,0
1/21/2023,0,20.68159722,26.5,13.6,,0,0
1/22/2023,0,19.9125,25.3,15.6,,0,0
1/23/2023,0,19.51736111,25.6,15.2,,0,0
1/24/2023,0,19.43611111,25.9,14.1,,0,0
1/25/2023,0,20.35104167,27.3,13.8,,0,0
1/26/2023,0,21.396875,28.3,15.7,,0,1.724931084
1/27/2023,0,19.54236111,26.3,14.2,,0,1.724931084
1/28/2023,0,19.86388889,26.8,13.5,,0.017,1.724931084
1/29/2023,0,20.24375,27.6,13.4,,0,1.724931084
1/30/2023,0,20.12951389,27.7,13.7,,0,1.724931084
1/31/2023,0,20.284375,27.8,13.7,,0,1.724931084
2/1/2023,0.034,21.33715278,29.2,14.6,,0,1.724931084
2/2/2023,0.017,21.30763889,28.9,14.5,,0,1.724931084
2/3/2023,0.051,21.73715278,29.1,14.5,,0.017,1.724931084
2/4/2023,0,21.77638889,29.8,15,,0,1.724931084
2/5/2023,0,22.05381944,29.2,15.3,,0,1.724931084
2/6/2023,0,21.78541667,29.8,14.8,,0,1.724931084
2/7/2023,0,21.31388889,29.2,14.3,,0,1.724931084
2/8/2023,0,20.72743056,27.9,14.9,,0,1.724931084
2/9/2023,0,20.57430556,27.9,14.6,,0,1.724931084
2/10/2023,0,21.87638889,29.5,14.7,,0,1.724931084
2/11/2023,0,21.20173611,28.1,14.9,,0,1.724931084
2/12/2023,0,20.75798611,27.7,15.5,,0,1.724931084
2/13/2023,0,20.67951389,28.5,13.5,,0,1.724931084
2/14/2023,0,20.328125,28.4,12.9,,0,1.724931084
2/15/2023,0,21.29340278,28.8,14.1,,0,1.724931084
2/16/2023,0,21.28541667,28.5,14.9,,0,1.724931084
2/17/2023,0,20.35486111,27.9,13.7,,0,1.724931084
2/18/2023,0,20.10868056,26.9,13.9,,0,1.724931084
2/19/2023,0,20.74444444,27.9,15.5,,0,1.724931084
2/20/2023,0,20.72708333,27.7,14.7,,0,1.724931084
2/21/2023,0,20.75069444,27.8,14.3,,0,1.724931084
2/22/2023,0,20.80034722,28,14.3,,0,1.724931084
2/23/2023,0,20.57638889,28.5,14.8,,0,1.724931084
2/24/2023,0,21.66215278,28.8,15.7,,0,1.724931084
2/25/2023,0,21.115625,28,15.5,,0,1.724931084
2/26/2023,0,21.028125,27.8,14.9,,0,1.724931084
2/27/2023,0.017,19.5125,26.5,15.1,,0,1.724931084
2/28/2023,0,20.28229167,27.2,14.7,,0,1.724931084
3/1/2023,0,21.39201389,28.5,14.4,,0,1.724931084
3/2/2023,0,21.45763889,28.3,14.7,,0,1.724931084
3/3/2023,0,21.75104167,28.5,15.7,,0,1.724931084
3/4/2023,0,21.19513889,27.9,15.6,,0,1.724931084
3/5/2023,0,20.72569444,28,14.9,,0,1.724931084
3/6/2023,0,21.05520833,28.2,14.3,,0,1.724931084
3/7/2023,0,20.71805556,28.7,14.1,,0,1.724931084
3/8/2023,0,21.24861111,29,15.1,,0,1.724931084
3/9/2023,0,22.053125,30,15.8,,0,1.724931084
3/10/2023,0,21.24270833,28.5,15,,0,1.724931084
3/11/2023,0,20.71979167,26.6,16.4,,0,1.724931084
3/12/2023,0,20.85173611,27.4,15.7,,0,1.724931084
3/13/2023,0.017,20.903125,28.4,15.6,,0,1.724931084
3/14/2023,0,20.82534722,27.7,15.8,,0,1.724931084
3/15/2023,2.653,20.68888889,26.9,15.1,,4.069,1.724931084
3/16/2023,11.11,18.25868056,23,14.5,,9.168,1.724931084
3/17/2023,0,19.80972222,25.9,15.2,,0.017,1.724931084
3/18/2023,0,20.52465278,27.1,14.3,,0,1.724931084
3/19/2023,0,20.74097222,27.2,15.4,,0.221,1.724931084
3/20/2023,1.293,19.70729167,27,14.8,,0,1.724931084
3/21/2023,17.808,17.79236111,24.7,15.3,,24.468,1.724931084
3/22/2023,0.187,19.74375,25.7,15.8,,0.204,1.724931084
3/23/2023,8.702,19.89340278,28.2,14.2,,7.674,1.724931084
3/24/2023,4.437,20.39027778,26.4,16,,4.527,1.724931084
3/25/2023,15.264,18.23194444,21.3,14.9,,10.787,1.724931084
3/26/2023,11.05,18.13298611,21.8,14.8,,11.971,1.724931084
3/27/2023,0,19.95104167,25.4,14.8,,0.085,1.724931084
3/28/2023,0,20.19270833,26.7,16.2,,0.17,1.724931084
3/29/2023,0,19.84861111,26.2,15.7,,0,1.724931084
3/30/2023,0,20.25,25.9,16.4,,0,1.724931084
3/31/2023,0,19.22361111,26.4,15.8,,0.051,1.724931084
4/1/2023,0,20.67638889,27.7,15.4,,0,1.724931084
4/2/2023,0,20.73680556,27.3,15.6,,0,1.724931084
4/3/2023,0,19.64513889,26.3,13.6,,6.552,1.724931084
4/4/2023,0,18.69756944,24.6,13.6,,0.102,1.724931084
4/5/2023,3.912,19.08576389,24,15.5,,10.796,1.724931084
4/6/2023,0.374,18.18680556,22.9,15.5,,0.272,1.724931084
4/7/2023,0.119,19.77256944,25.4,15.9,,3.675,1.724931084
4/8/2023,16.548,16.98680556,20.7,15.5,,11.196,1.724931084
4/9/2023,1.037,18.19166667,23.1,15.6,,1.106,1.724931084
4/10/2023,0.136,19.21979167,24.8,15.6,,0.119,1.724931084
4/11/2023,1.157,18.046875,21.6,15.8,,0.221,1.724931084
4/12/2023,2.723,18.26423611,22.3,16.2,,3.949,1.724931084
4/13/2023,8.754,18.46111111,23,15,,16.742,1.724931084
4/14/2023,9.15,17.17708333,21.2,15.4,,25.605,1.724931084
4/15/2023,2.126,17.95520833,23.3,15.5,,1.531,1.724931084
4/16/2023,0.885,18.24756944,23.1,14.6,,0.833,1.724931084
4/17/2023,1.275,18.55625,23.6,15.7,,1.462,1.724931084
4/18/2023,1.924,18.790625,23.8,15.4,,0.238,1.724931084
4/19/2023,0.17,18.57465278,24.4,14.9,,0.221,0
4/20/2023,0.187,19.04652778,24.7,14.6,,0.17,0
4/21/2023,2.688,19.80590278,25.8,16.3,,1.071,1
4/22/2023,19.662,17.04166667,19.1,14.4,,19.735,17.05531915
4/23/2023,0.068,19.040625,24.5,14.3,,0.068,0
4/24/2023,0.306,19.72222222,25,16.6,,0.527,0
4/25/2023,3.929,18.34513889,23.6,15.1,,1.904,5.1
4/26/2023,12.333,17.71631944,22.7,15.5,,34.566,35
4/27/2023,0.527,18.75659722,23.8,15,,2.533,0.1
4/28/2023,17.961,17.03298611,20.3,15,,10.021,11.7
4/29/2023,0.544,17.63333333,23,14.3,,0.119,0
4/30/2023,9.691,18.13055556,24.2,16,,24.397,14.3
5/1/2023,16.947,17.20694444,20.4,15.1,,3.061,22.6
5/2/2023,10.536,17.94375,22.6,14,,3.387,0.6
5/3/2023,0.085,17.81145833,22.6,15.8,,0.306,0.1
5/4/2023,0.119,18.33333333,24.1,15.3,,14.198,0
5/5/2023,0.221,18.18854167,24,14.2,,7.431,0
5/6/2023,0.187,18.61145833,24.6,14.6,,2.025,0
5/7/2023,0,18.5375,24.2,15.1,,2.414,0
5/8/2023,0.068,18.59895833,24,14.9,,0.119,0
5/9/2023,0.714,17.728125,23.1,15.4,,0.442,0.1
5/10/2023,0.425,17.97916667,23.5,15.2,,0,0
5/11/2023,0.017,17.61041667,23.6,14.2,,0.034,0
5/12/2023,0.136,18.08680556,24.2,13.8,,5.015,0
5/13/2023,0.697,19.03229167,25.1,15,,4.716,0
5/14/2023,0.765,18.83784722,25.2,14.4,,0,0
5/15/2023,0,18.21840278,24.5,14.4,,0.136,0
5/16/2023,0,18.41388889,24.8,13.6,,0,0
5/17/2023,0,18.57152778,23.8,14.2,,0.017,0
5/18/2023,0.119,17.82881944,24.1,13.3,,2.126,0
5/19/2023,0.085,18.01180556,24.2,14.1,,14.146,0
5/20/2023,0.102,19.39895833,26.8,13.5,,9.686,0
5/21/2023,0.085,18.85763889,25.4,13.4,,4.849,0
5/22/2023,0.068,19.43680556,27.1,15.6,,9.34,0
5/23/2023,0.051,19.521875,25.5,15.4,,2.958,0
5/24/2023,0,18.63298611,24.7,14.6,,0.085,0
5/25/2023,0,18.70034722,25.6,13.9,,0,0
5/26/2023,0,17.90555556,23.9,13.6,,1.598,0
5/27/2023,0.68,16.19618056,22,12.3,,2.891,0.3
5/28/2023,3.349,17.21458333,23.7,13.6,,10.353,0.1
5/29/2023,0.527,15.953125,20.4,13.5,,6.375,2.6
5/30/2023,0.051,16.65,21.1,12.5,,0,0
5/31/2023,0.017,17.62291667,23.8,14.2,,0,0
6/1/2023,0.068,18.87708333,25.3,15,,0.085,0
6/2/2023,4.646,18.76736111,25.1,15,,2.653,2.6
6/3/2023,0.085,17.18993056,23.1,13.8,,0.017,0
6/4/2023,0.085,17.5,24.1,13.7,,6.825,0
6/5/2023,0.068,19.02361111,25.7,13.4,,1.021,0
6/6/2023,0.119,18.34826389,25.8,14.2,,0.204,0.2
6/7/2023,0.034,18.63611111,26.4,12.7,,0.051,0
6/8/2023,0.102,19.23784722,26.8,12.3,,0.068,0
6/9/2023,0,18.31631944,25,13.4,,0,0
6/10/2023,0.102,18.13229167,25.7,13.1,,0.561,0
6/11/2023,0,19.42881944,26.5,13.7,,0,0
6/12/2023,0.068,19.00451389,25.8,14.1,,0,0.204255319
6/13/2023,0,17.63784722,24.5,12.3,,0,0
6/14/2023,0.187,18.29965278,25.3,14.2,,0.272,0
6/15/2023,0,17.35833333,22.2,13.8,,0,0
6/16/2023,0,17.87430556,25,13.3,,0,0
6/17/2023,0,16.159375,19.1,13,,0,0
6/18/2023,0.068,16.95,23.7,12.6,,0.068,0
6/19/2023,0.034,17.58402778,24.6,12.3,,2.312,0
6/20/2023,,,,,,0,0
6/21/2023,,,,,,0,0
6/22/2023,,,,,,0,0
6/23/2023,,,,,,0,0
6/24/2023,,,,,,0,0
6/25/2023,,,,,,0,0
6/26/2023,,,,,,0,0
6/27/2023,,,,,,0,0
6/28/2023,,,,,,2.636,0
6/29/2023,0,15.99722222,21.1,12.9,,0,0
6/30/2023,0,16.85451389,20.9,13.8,,0,0
7/1/2023,0,16.32013889,20.4,14,,0.017,0
7/2/2023,0,16.10173611,19.9,13,,0,0
7/3/2023,0,16.634375,21.5,12.6,,0,0
7/4/2023,0,15.67013889,21.9,11.6,,0,0
7/5/2023,0,15.18263889,19,12.5,,0,0
7/6/2023,0,15.99131944,21.5,12.7,,0,0
7/7/2023,0,15.56770833,20,11.6,,0,0
7/8/2023,,,,,,0,0
7/9/2023,0.221,16.52604167,24.8,10.1,,5.85,0
7/10/2023,0.204,18.66597222,27.7,11.7,,2.791,0
7/11/2023,0.153,18.45104167,27,12.3,,3.318,0
7/12/2023,0.034,16.22881944,22.2,12.7,,0.017,0
7/13/2023,0.017,16.678125,22.1,12.9,,0,0
7/14/2023,0,17.50277778,24.5,11.9,,0,0
7/15/2023,0.068,16.51840278,23.1,11.9,,0,0
7/16/2023,0,16.31736111,22.3,11.9,,0,0
7/17/2023,,,,,,0.051,0
7/18/2023,,,,,,0,0
7/19/2023,,,,,,0.017,0
7/20/2023,,,,,,0.034,0
7/21/2023,0,18.12048611,26.7,11.4,,0,0
7/22/2023,0,17.41006944,23.3,13.5,,0,0
7/23/2023,,,,,,0,0
7/24/2023,,,,,,0,0
7/25/2023,,,,,,0,0
7/26/2023,,,,,,0.017,0
7/27/2023,,,,,,0.051,0
7/28/2023,,,,,,0,0
7/29/2023,,,,,,0.034,0
7/30/2023,,,,,,0.102,0
7/31/2023,,,,,,0.068,0
8/1/2023,,,,,,0,0
8/2/2023,,,,,,0,0.1
8/3/2023,,,,,,0,0
8/4/2023,,,,,,0.051,1.724931084
8/5/2023,,,,,,0,1.724931084
8/6/2023,,,,,,0.561,1.724931084
8/7/2023,0,17.38947368,24.6,11.9,,0,1.724931084
8/8/2023,,,,,,0,0
8/9/2023,,,,,,1.139,1.5
8/10/2023,,,,,,0,0
8/11/2023,,,,,,0,0
8/12/2023,,,,,,0,0
8/13/2023,,,,,,0,0
8/14/2023,,,,,,0.017,0
8/15/2023,,,,,,0,0
8/16/2023,,,,,,0,0
8/17/2023,,,,,,0,0
8/18/2023,,,,,,0,0
8/19/2023,,,,,,0,0
8/20/2023,,,,,,0.085,0
8/21/2023,0,18.98541667,25.9,12,,0,0
8/22/2023,,,,,,0,0
8/23/2023,0.085,18.23576389,26.3,12,,0.714,0
8/24/2023,,,,,,0.068,0
8/25/2023,,,,,,1.327,0
8/26/2023,0,19.27118056,27,13.8,,0,0
8/27/2023,,,,,,0,0
8/28/2023,,,,,,0,0
8/29/2023,,,,,,0,0
8/30/2023,,,,,,0.017,0
8/31/2023,,,,,,0,0
9/1/2023,,,,,,0,0
9/2/2023,,,,,,0,0
9/3/2023,,,,,,0.034,0
9/4/2023,,,,,,0,0
9/5/2023,,,,,,0,0
9/6/2023,,,,,,0,0
9/7/2023,,,,,,36.481,23.2
9/8/2023,6.265,17.03993056,21.4,14.7,,0.068,1.5
9/9/2023,0,16.79444444,19.7,13.5,,0,0
9/10/2023,0.051,18.24791667,25.3,12.2,,0.017,0
9/11/2023,0,19.02777778,27,14.4,,0,0
9/12/2023,0.068,19.7375,27.2,14.5,,0.068,0
9/13/2023,0.085,18.09270833,24.8,14.7,,0.204,0
9/14/2023,0,18.89826389,26.5,14,,0,0
9/15/2023,0,17.56493056,24.1,13.4,,0,0
9/16/2023,0,18.575,26.8,12.9,,0,0
9/17/2023,0.068,19.78958333,28.7,14.8,,0.408,7.9
9/18/2023,0,18.80143885,25.5,14.3,,0,0
9/19/2023,,,,,,0,0
9/20/2023,,,,,,1.259,0
9/21/2023,,,,,,0.017,0
9/22/2023,,,,,,0,0
9/23/2023,,,,,,0,0
9/24/2023,,,,,,0,0
9/25/2023,,,,,,0,0
9/26/2023,,,,,,0.034,0
9/27/2023,,,,,,0,0
9/28/2023,,,,,,0,0
9/29/2023,,,,,,0.238,0
9/30/2023,,,,,,0,0
10/1/2023,,,,,,0,0
10/2/2023,,,,,,0.034,0
10/3/2023,0.102,18.821875,26,11.8,,0.051,0
10/4/2023,,,,,,0.068,0
10/5/2023,,,,,,0.323,0.1
10/6/2023,,,,,,0.051,0
10/7/2023,,,,,,0,0
10/8/2023,0.017,20.34076655,29.2,13,,0,0
10/9/2023,,,,,,0.017,0
10/10/2023,0,20.47152778,28.4,15.8,,0,0
10/11/2023,0,20.26875,28,13.4,,0,0
10/12/2023,0,21.14779412,28.5,13.8,,0,0
10/13/2023,,,,,,0.034,0
10/14/2023,,,,,,0.034,0
10/15/2023,,,,,,0.119,0
10/16/2023,,,,,,0.816,0.5
10/17/2023,,,,,,0.136,0.1
10/18/2023,,,,,,0.544,0
10/19/2023,,,,,,0.901,0.9
10/20/2023,,,,,,0.051,0
10/21/2023,,,,,,0,0
10/22/2023,,,,,,0,0
10/23/2023,,,,,,0,0
10/24/2023,,,,,,0.034,0
10/25/2023,,,,,,0,0
10/26/2023,,,,,,6.974,1.9
10/27/2023,,,,,,0.051,0
10/28/2023,,,,,,0.051,0
10/29/2023,,,,,,0,0
10/30/2023,,,,,,0.051,0
10/31/2023,,,,,,3.079,4.5
11/1/2023,,,,,,0.34,0
11/2/2023,,,,,,41.888,32.9
11/3/2023,,,,,,23.701,8.3
11/4/2023,,,,,,0.323,8.6
11/5/2023,,,,,,8.184,7.2
11/6/2023,,,,,,76.921,28.39148936
11/7/2023,,,,,,,35.8
11/8/2023,,,,,,,3.1
11/9/2023,,,,,,5.154,0
11/10/2023,,,,,,12.932,17.8
11/11/2023,,,,,,11.248,11.1
11/12/2023,,,,,,4.762,4.4
11/13/2023,,,,,,3.453,3.9
11/14/2023,,,,,,23.621,22.2
11/15/2023,,,,,,4.151,5.7
11/16/2023,,,,,,8.353,6.6
11/17/2023,,,,,,3.555,2.5
11/18/2023,,,,,,0.085,1.736170213
11/19/2023,,,,,,1.94,1.4
11/20/2023,,,,,,10.431,0.4
11/21/2023,,,,,,2.108,14.2
11/22/2023,,,,,,11.565,8.7
11/23/2023,,,,,,4.506,3.6
11/24/2023,6.515,18.14236111,22.8,15.5,,15.673,9
11/25/2023,2.977,18.04201389,22.7,15.3,,12.874,6.8
11/26/2023,,,,,,6.36,8.4
11/27/2023,,,,,,0.119,2.6
11/28/2023,,,,,,0.068,0
11/29/2023,,,,,,0.017,0
11/30/2023,,,,,,0.17,0
12/1/2023,20.473,18.628125,24,14.5,,0.102,0
12/2/2023,4.547,19.203125,24.8,14.4,,0.17,0
12/3/2023,0.8,18.77083333,23.5,16.1,,0.085,0
12/4/2023,31.136,18.325,23.5,15.3,,0,0
12/5/2023,12.38,18.80243056,24,15.6,,0.102,0
12/6/2023,0.459,18.44375,24,14.8,,0.272,0
12/7/2023,5.96,18.81770833,24.9,14.1,,0.238,0
12/8/2023,0.425,18.63402778,24.6,13.8,,0.221,0
12/9/2023,0.646,18.41736111,24.6,14,,0.119,0
12/10/2023,0,18.91701389,24.2,15.8,,1.242,0.8
12/11/2023,0.051,18.75902778,24,15,,0.17,0.1
12/12/2023,3.014,19.20297398,25,15.1,,0.136,0
12/13/2023,,,,,,0.153,0
12/14/2023,,,,,,5.191,0.1
12/15/2023,,,,,,2.618,4.7
12/16/2023,,,,,,0.034,0
12/17/2023,,,,,,0.136,0
12/18/2023,,,,,,0.272,0.10212766
12/19/2023,,,,,,0.085,0
12/20/2023,,,,,,0.238,0
12/21/2023,,,,,,0.119,0
12/22/2023,,,,,,10.394,2.2
12/23/2023,,,,,,0.987,6.7
12/24/2023,,,,,,0.068,0.7
12/25/2023,,,,,,0.425,0
12/26/2023,,,,,,0.425,0.6
12/27/2023,,,,,,0.136,0
12/28/2023,,,,,,0.085,0
12/29/2023,,,,,,0.085,0
12/30/2023,,,,,,0.255,0
12/31/2023,,,,,,0.136,0
1/1/2024,,,,,,27.056,2.144680851
1/2/2024,,,,,,0.119,18.7
1/3/2024,,,,,,0.017,0
1/4/2024,,,,,,0.051,0
1/5/2024,,,,,,4.438,9.3
1/6/2024,,,,,,19.454,10.8
1/7/2024,,,,,,9.189,11
1/8/2024,,,,,,0.578,0
1/9/2024,,,,,,0.034,0
1/10/2024,,,,,,4.998,0.7
1/11/2024,,,,,,1.326,3
1/12/2024,,,,,,5.646,16.23829787
1/13/2024,,,,,,15.598,31
1/14/2024,,,,,,2.125,0
1/15/2024,,,,,,4.081,0.1
1/16/2024,,,,,,0.391,0
1/17/2024,,,,,,0.119,0
1/18/2024,,,,,,0.136,0
1/19/2024,,,,,,0,0
1/20/2024,,,,,,0.238,1.724931084
1/21/2024,,,,,,0,1.724931084
1/22/2024,,,,,,0.034,1.724931084
1/23/2024,,,,,,0.136,1.724931084
1/24/2024,,,,,,0,1.724931084
1/25/2024,,,,,,0.153,1.724931084
1/26/2024,,,,,,0.17,1.724931084
1/27/2024,,,,,,0.221,1.724931084
1/28/2024,,,,,,0.442,1.724931084
1/29/2024,,,,,,0.102,1.724931084
1/30/2024,,,,,,0.034,1.724931084
1/31/2024,,,,,,1.975,1.724931084
2/1/2024,,,,,,0.153,1.724931084
2/2/2024,,,,,,0.102,1.724931084
2/3/2024,,,,,,0.102,1.724931084
2/4/2024,0,20.05167286,25.7,15.9,,0.017,1.724931084
2/5/2024,,,,,,0,1.724931084
2/6/2024,,,,,,0.136,1.724931084
2/7/2024,,,,,,0,0
2/8/2024,,,,,,0.034,0
2/9/2024,,,,,,0.153,0
2/10/2024,,,,,,0.221,0
2/11/2024,,,,,,0.136,0
2/12/2024,,,,,,0.119,0
2/13/2024,,,,,,0.051,0
2/14/2024,,,,,,0.068,0
2/15/2024,,,,,,0.034,0
2/16/2024,,,,,,0.051,0
2/17/2024,0.085,21.21538462,28.8,15.2,,0.085,0
2/18/2024,,,,,,0.102,0
2/19/2024,,,,,,0.017,0
2/20/2024,,,,,,2.825,11.4
2/21/2024,,,,,,0.119,0.1
2/22/2024,,,,,,0.034,0
2/23/2024,,,,,,1.684,0
2/24/2024,,,,,,13.061,17.4
2/25/2024,,,,,,0.085,0.2
2/26/2024,,,,,,0.204,0
2/27/2024,,,,,,10.593,3.5
2/28/2024,,,,,,1.037,8.9
2/29/2024,,,,,,4.081,3.2
3/1/2024,,,,,,0.136,0
3/2/2024,,,,,,0.119,0
3/3/2024,,,,,,0.085,0
3/4/2024,,,,,,0.017,0
3/5/2024,,,,,,0.051,0
3/6/2024,,,,,,0.051,0
3/7/2024,,,,,,0.136,0
3/8/2024,,,,,,0.306,0
3/9/2024,,,,,,0.085,0.3
3/10/2024,,,,,,0.119,0
3/11/2024,,,,,,0.119,0
3/12/2024,,,,,,0.119,0
3/13/2024,,,,,,0.051,0
3/14/2024,,,,,,0.221,0
3/15/2024,,,,,,0.102,0
3/16/2024,,,,,,0.102,0
3/17/2024,,,,,,0.051,0
3/18/2024,,,,,,0.102,0
3/19/2024,,,,,,0.119,0
3/20/2024,,,,,,0.952,0.4
3/21/2024,,,,,,0.17,0.1
3/22/2024,,,,,,0.119,0
3/23/2024,,,,,,50.059,37.7
3/24/2024,,,,,,0.153,7.8
3/25/2024,,,,,,11.085,11.1
3/26/2024,,,,,,0.085,0
3/27/2024,,,,,,0.902,0
3/28/2024,,,,,,0.255,0.1
3/29/2024,,,,,,6.927,3
3/30/2024,,,,,,3.249,2.2
3/31/2024,,,,,,4.798,0
4/1/2024,,,,,,0.799,0.3
4/2/2024,,,,,,5.14,0
4/3/2024,,,,,,0.102,0
4/4/2024,,,,,,1.685,0
4/5/2024,,,,,,15.951,0
4/6/2024,,,,,,35.861,0
4/7/2024,,,,,,16.72,0
4/8/2024,,,,,,21.528,0
4/9/2024,,,,,,18.049,0
4/10/2024,,,,,,3.216,0
4/11/2024,,,,,,4.901,0
4/12/2024,,,,,,6.31,0
4/13/2024,,,,,,29.476,0
4/14/2024,,,,,,1.514,0
4/15/2024,,,,,,23.315,0
4/16/2024,,,,,,0.221,0
4/17/2024,,,,,,0.136,12.3
4/18/2024,,,,,,0,0
4/19/2024,,,,,,0.374,0
4/20/2024,,,,,,54.22,0
4/21/2024,,,,,,31.838,0
4/22/2024,,,,,,0.986,0.1
4/23/2024,,,,,,11.658,0
4/24/2024,,,,,,13.497,0
4/25/2024,,,,,,46.836,24.9
4/26/2024,,,,,,15.89,31.8
4/27/2024,,,,,,0.017,0.6
4/28/2024,,,,,,1.02,0.3
4/29/2024,,,,,,56.226,61.1
4/30/2024,,,,,,42.077,4.8
5/1/2024,,,,,,17.075,33.6
5/2/2024,,,,,,6.906,6.1
5/3/2024,,,,,,24.799,11
5/4/2024,,,,,,31.088,43
5/5/2024,,,,,,19.741,0.3
5/6/2024,,,,,,16.917,26.6
5/7/2024,,,,,,0.357,3.2
5/8/2024,,,,,,1.445,1.5
5/9/2024,,,,,,0,0.2
5/10/2024,,,,,,0.017,0.9
5/11/2024,,,,,,0.238,
5/12/2024,,,,,,0.34,
5/13/2024,,,,,,0.289,
5/14/2024,,,,,,0.272,
5/15/2024,,,,,,0.17,
5/16/2024,,,,,,3.096,
5/17/2024,,,,,,0.221,
5/18/2024,,,,,,0.136,
5/19/2024,,,,,,0.153,
5/20/2024,,,,,,0.63,
5/21/2024,,,,,,0,
5/22/2024,,,,,,0.17,
5/23/2024,,,,,,0.374,
5/24/2024,,,,,,0,
5/25/2024,,,,,,0,
5/26/2024,,,,,,0.034,
5/27/2024,,,,,,0.204,
5/28/2024,,,,,,0.051,
5/29/2024,,,,,,1.242,
5/30/2024,,,,,,0.119,
5/31/2024,,,,,,0.102,
6/1/2024,,,,,,1.498,
6/2/2024,,,,,,0.051,
6/3/2024,,,,,,4.918,
6/4/2024,,,,,,1.022,
6/5/2024,,,,,,0.425,
6/6/2024,,,,,,0.527,
6/7/2024,,,,,,0.085,
6/8/2024,,,,,,0.612,
6/9/2024,,,,,,0,
6/10/2024,,,,,,0,
6/11/2024,,,,,,0,
6/12/2024,,,,,,0.034,
6/13/2024,,,,,,2.11,
6/14/2024,,,,,,0,
6/15/2024,,,,,,0,
6/16/2024,,,,,,0,
6/17/2024,,,,,,0,
6/18/2024,,,,,,0.34,
6/19/2024,,,,,,16.567,
6/20/2024,,,,,,1.956,
6/21/2024,,,,,,0.085,
6/22/2024,,,,,,0.068,
6/23/2024,,,,,,0.119,
6/24/2024,,,,,,0,
6/25/2024,,,,,,0.051,
6/26/2024,,,,,,0.017,
6/27/2024,,,,,,0.374,
6/28/2024,,,,,,0.051,
6/29/2024,,,,,,0.051,
6/30/2024,,,,,,3.893,
7/1/2024,,,,,,0.119,
7/2/2024,,,,,,0.051,
7/3/2024,,,,,,0.017,
7/4/2024,,,,,,0,
7/5/2024,,,,,,0,
7/6/2024,,,,,,0.034,
7/7/2024,,,,,,9.321,
7/8/2024,,,,,,6.755,
7/9/2024,,,,,,0,
7/10/2024,,,,,,0.034,
7/11/2024,,,,,,0.136,
7/12/2024,,,,,,0,
7/13/2024,,,,,,0.255,
