*,*,tavg,tmin,tmax,grad,prec,rh,wind
2021,309,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,310,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,311,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,312,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,313,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,314,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,315,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,316,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,317,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,318,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,319,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,320,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,321,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,322,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,323,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,324,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,325,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,326,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,327,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,328,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,329,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,330,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,331,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,332,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,333,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,334,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,335,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,336,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,337,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,338,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,339,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,340,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,341,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,342,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,343,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,344,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,345,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,346,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,347,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,348,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,349,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,350,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,351,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,352,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,353,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,354,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,355,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,356,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,357,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,358,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,359,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,360,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,361,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,362,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,363,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,364,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2021,365,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,1,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,2,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,3,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,4,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,5,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,6,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,7,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,8,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,9,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,10,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,11,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,12,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,13,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,14,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,15,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,16,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,17,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,18,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,19,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,20,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,21,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,22,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,23,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,24,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,25,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,26,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,27,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,28,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,29,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,30,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,31,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,32,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,33,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,34,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,35,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,36,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,37,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,38,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,39,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,40,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,41,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,42,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,43,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,44,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,45,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,46,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,47,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,48,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,49,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,50,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,51,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,52,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,53,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,54,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,55,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,56,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,57,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,58,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,59,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,60,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,61,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,62,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,63,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,64,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,65,22.6055625,18.142,27.063,517.4625444,0,55,2
2022,66,20.83075,15.175,27.206,528.876795,0,55,2
2022,67,21.269375,15.426,27.729,494.8831842,0,55,2
2022,68,21.0715,14.747,27.928,353.3279632,0,55,2
2022,69,20.98210417,15.253,27.775,375.3467263,0,55,2
2022,70,21.58689583,14.987,27.717,366.2552158,0,55,2
2022,71,21.4043125,14.502,28.201,386.3174789,0,55,2
2022,72,22.04247917,14.761,29.134,384.1799263,0,55,2
2022,73,22.27110417,16.061,29.028,334.1297444,0,55,2
2022,74,22.39364583,14.512,28.803,351.2939316,0,55,2
2022,75,22.77514583,16.754,29.3,298.0025737,0,55,2
2022,76,22.0118125,16.43,28.745,284.8936278,0,55,2
2022,77,21.1290625,15.244,27.011,321.7386053,0,55,2
2022,78,21.6729375,16.213,28.243,381.5483167,0,55,2
2022,79,22.2753125,16.203,28.673,358.8308421,0,55,2
2022,80,21.828625,16.284,27.345,355.3986842,0,55,2
2022,81,21.5826875,16.203,27.362,354.6788947,0,55,2
2022,82,21.816,15.305,28.529,379.2416667,0,55,2
2022,83,22.04566667,16.714,27.724,322.01225,0,55,2
2022,84,22.05777083,16.58,29.123,337.9115889,0,55,2
2022,85,20.81458333,15.65,26.217,318.8529526,4.5,55,2
2022,86,21.02233333,16.653,26.069,271.4193444,0,55,2
2022,87,20.29204167,15.964,25.775,381.8690235,0,55,2
2022,88,20.46847917,17.077,25.378,381.3913889,0,55,2
2022,89,18.89504878,15.574,23.086,362.9746889,0,55,2
2022,90,18.26290909,13.565,23.456,393.8872556,0,55,2
2022,91,17.87183333,16.879,20.035,182.1748647,0,55,2
2022,92,17.412625,16.393,19.397,364.7253765,0,55,2
2022,93,17.326,16.086,18.863,395.4662529,0,55,2
2022,94,17.90109091,16.712,19.787,500.3043,0,55,2
2022,95,18.47736,16.504,21.8,435.7344167,0,55,2
2022,96,20.7622619,17.197,26.165,344.8224706,0,55,2
2022,97,20.30467391,16.244,25.605,383.5975107,0,55,2
2022,98,20.374875,16.146,25.71,320.08825,0,55,2
2022,99,20.2744375,15.699,25.745,426.4464323,0,55,2
2022,100,20.14460417,15.138,24.782,394.9892848,0,55,2
2022,101,20.72364583,15.581,25.306,348.5562556,0,55,2
2022,102,20.87247917,14.678,26.698,397.45985,0,55,2
2022,103,21.3153125,16.919,27.053,372.32287,0,55,2
2022,104,20.91757447,16.822,25.805,439.9868235,0,55,2
2022,105,20.86091667,16.473,25.972,377.9943294,0,55,2
2022,106,21.3608125,15.897,27.154,286.9838056,0,55,2
2022,107,20.45214583,16.048,26.111,243.2678077,1.3,55,2
2022,108,20.96079167,16.83,26.403,297.6645,0,55,2
2022,109,20.75452083,15.686,26.311,291.2229533,1.5,55,2
2022,110,18.90314583,14.591,23.765,190.4100846,45.9,55,2
2022,111,19.86454167,16.421,24.565,322.3485071,0,55,2
2022,112,18.70070833,16.644,23.704,306.2007875,15.8,55,2
2022,113,18.96375,16.324,23.196,365.0031222,3.6,55,2
2022,114,19.048625,16.425,23.035,424.4624412,0.7,55,2
2022,115,19.40341667,15.872,24.192,434.4757556,0,55,2
2022,116,20.27420833,16.682,25.207,465.2337611,0,55,2
2022,117,19.89891667,16.679,24.104,308.3213306,0,55,2
2022,118,18.77572917,16.698,22.301,174.7016643,3.8,55,2
2022,119,18.9931875,16.092,23.579,349.0036714,5.2,55,2
2022,120,19.44335417,15.556,24.414,414.9035033,0,55,2
2022,121,19.38370833,15.836,24.193,260.6704421,5,55,2
2022,122,19.59952083,16.518,24.683,332.8054722,0,55,2
2022,123,18.5065625,16.137,23.2,216.645928,0.4,55,2
2022,124,18.21520833,14.047,22.757,352.3791,0,55,2
2022,125,18.55120833,15.897,21.268,235.9351695,0.1,55,2
2022,126,18.66104167,15.123,22.6,244.1745538,0,55,2
2022,127,18.841,15.483,23.33,282.4736494,0,55,2
2022,128,19.76574468,15.767,24.981,458.6492667,0,55,2
2022,129,20.00327083,15.754,25.747,399.495625,0,55,2
2022,130,19.418,14.888,25.426,395.8046429,0,55,2
2022,131,19.92802083,15.682,25.719,388.2832,0,55,2
2022,132,19.32082979,14.659,25.342,372.5788375,0,55,2
2022,133,19.17770833,13.557,25.278,360.3218286,0,55,2
2022,134,19.72564583,15.105,25.976,380.2572647,0,55,2
2022,135,19.21077083,14.669,24.776,338.9019056,0,55,2
2022,136,17.9705625,13.891,22.805,126.0342563,0,55,2
2022,137,18.22047917,13.287,23.641,221.1418091,0,55,2
2022,138,17.98714583,14.153,23.213,297.8239636,0,55,2
2022,139,17.77566667,12.568,23.884,293.6552214,0,55,2
2022,140,19.3105,14.838,25.6,365.6561875,0,55,2
2022,141,19.76264583,15.292,25.54,326.9532,0,55,2
2022,142,20.13208333,15.216,26.378,228.1569157,0,55,2
2022,143,21.47547917,16.243,27.643,428.2905385,0,55,2
2022,144,19.82354167,14.596,25.66,340.458375,0,55,2
2022,145,20.110875,14.902,25.688,222.9053214,0,55,2
2022,146,20.08091667,16.208,24.897,191.7277667,0,55,2
2022,147,19.27147917,15.781,23.44,144.3187182,0.3,55,2
2022,148,19.04297917,15.739,23.75,225.556,0,55,2
2022,149,18.6555625,14.923,23.374,155.9303538,0,55,2
2022,150,18.3371875,14.995,22.287,118.0858829,0,55,2
2022,151,18.30817021,15.021,22.613,195.7407083,0,55,2
2022,152,18.83835417,15.067,24.153,294.2341938,0,55,2
2022,153,18.115875,14.854,22.863,252.0192688,0,55,2
2022,154,17.2825,13.278,22.356,199.747226,0,55,2
2022,155,17.88351064,12.018,24.058,341.9909235,0,55,2
2022,156,17.9208125,11.035,24.49,301.2139044,0,55,2
2022,157,17.56083333,15.097,22.156,232.1923,0,55,2
2022,158,17.64857447,14.172,21.587,196.6854056,0,55,2
2022,159,18.303,14.411,23.325,157.4371607,0,55,2
2022,160,17.24933333,13.261,22.395,159.7396857,0,55,2
2022,161,18.05233333,14.058,23.036,161.2705091,0,55,2
2022,162,18.52876596,15.082,22.87,202.84729,0,55,2
2022,163,17.72060417,14.747,22.137,107.20832,0,55,2
2022,164,17.40145833,14.692,20.596,56.577375,0,55,2
2022,165,18.53858333,13.604,25.197,189.0173733,0,55,2
2022,166,18.20935417,13.874,23.448,243.410825,0,55,2
2022,167,18.51033333,13.003,24.426,280.1910063,0,55,2
2022,168,17.87914583,13.291,22.653,232.953675,0,55,2
2022,169,17.93841667,13.132,23.585,178.981775,0,55,2
2022,170,17.335375,13.659,20.914,56.50408286,0,55,2
2022,171,17.31966667,14.389,22.72,95.3388625,0,55,2
2022,172,17.52183333,11.972,23.338,313.9201143,0,55,2
2022,173,17.30858333,14.029,21.736,168.96106,0,55,2
2022,174,17.170625,14.231,20.82,50.52411625,0,55,2
2022,175,16.1864375,13.435,18.775,92.2894875,0.1,55,2
2022,176,17.48308333,14.424,21.781,128.2951,0,55,2
2022,177,17.07047917,14.735,20.838,244.3785714,0,55,2
2022,178,16.77397917,13.751,20.251,72.968,0,55,2
2022,179,15.8260625,12.645,19.083,68.47135,0,55,2
2022,180,15.55133333,12.031,19.176,188.5554,0,55,2
2022,181,16.919375,11.876,22.737,303.8219455,0,55,2
2022,182,15.66914583,12.865,18.842,59.7705075,0,55,2
2022,183,17.0353125,12.252,22.861,328.1226071,0,55,2
2022,184,17.7566875,13.493,23.664,331.9286063,0,55,2
2022,185,17.13141667,11.569,22.606,230.2124333,0,55,2
2022,186,16.49247917,12.715,21.528,72.8372625,0,55,2
2022,187,17.45283333,12.82,22.841,154.4925571,0,55,2
2022,188,15.61083333,12.394,19.304,70.13553333,0,55,2
2022,189,15.35870213,13.062,17.578,72.4723,0,55,2
2022,190,15.90158333,13.063,19.382,81.6142125,0,55,2
2022,191,16.40777083,13.223,20.082,164.5858154,0,55,2
2022,192,17.00158333,13.049,23.085,286.2798125,0,55,2
2022,193,15.182,13.429,17.656,82.3983,0,55,2
2022,194,17.310375,11.502,22.935,308.2238733,0,55,2
2022,195,17.63127083,13.038,22.382,136.36202,0,55,2
2022,196,17.43260417,13.808,22.051,150.387254,0.1,55,2
2022,197,16.9736875,14.059,21.373,94.86806,0,55,2
2022,198,15.81529787,12.425,18.738,48.00889,0,55,2
2022,199,16.81577083,13.559,19.658,258.0305714,0,55,2
2022,200,16.2083125,13.303,20.873,117.7762125,0,55,2
2022,201,15.7774375,12.566,20.697,175.98685,0.1,55,2
2022,202,16.4273125,12.591,20.694,165.72709,0,55,2
2022,203,15.57885417,12.939,21.044,137.5975571,0,55,2
2022,204,16.12852083,12.021,21.941,227.1790167,0,55,2
2022,205,16.7116875,11.954,22.011,217.5519214,0,55,2
2022,206,16.51789583,12.16,22.149,318.4793917,0,55,2
2022,207,17.1716875,13.792,22.146,171.4191593,0,55,2
2022,208,16.52733333,11.255,22.235,263.9044846,0,55,2
2022,209,16.86158333,14.077,21.057,143.82515,0,55,2
2022,210,17.00834043,13.891,21.471,210.3595556,0,55,2
2022,211,16.314,14.207,19.202,221.0332545,0.2,55,2
2022,212,17.03622917,13.71,21.668,123.77192,0,55,2
2022,213,15.769625,14.738,17.601,65.52111,0,55,2
2022,214,15.25923404,13.787,17.626,29.74285,0,55,2
2022,215,18.92759328,14.77867306,24.07701151,314.8268433,1.724931084,55,2
2022,216,16.37255172,13.504,18.733,131.6479155,0,55,2
2022,217,15.53672917,13.157,19.778,173.1135,0,55,2
2022,218,15.96746809,10.608,21.316,140.5083923,0,55,2
2022,219,14.72355319,10.495,19.279,108.3027,0,55,2
2022,220,15.16876,12.944,20.303,314.8268433,0,55,2
2022,221,16.23277083,11.609,21.521,136.431,0.1,55,2
2022,222,16.53805556,13.18,22.487,148.94422,0,55,2
2022,223,16.38989583,13.349,20.544,262.9262273,0,55,2
2022,224,15.9971875,12.988,19.878,120.2790625,0,55,2
2022,225,16.61937037,13.254,20.899,95.0939,0,55,2
2022,226,15.8956875,12.711,19.618,64.39212778,0,55,2
2022,227,17.97185714,15.121,20.934,144.829,0,55,2
2022,228,18.3575625,14.544,23.322,182.7962154,0,55,2
2022,229,16.20473333,13.845,21.035,314.8268433,0,55,2
2022,230,16.71497917,10.577,23.926,319.3278571,0,55,2
2022,231,17.90652083,11.115,24.934,326.2748813,0,55,2
2022,232,19.2889375,12.072,27.285,317.8102688,0,55,2
2022,233,18.8905,11.585,25.679,361.8294563,0,55,2
2022,234,17.13166667,11.581,23.116,317.058,0,55,2
2022,235,15.921,11.779,20.368,198.142,0,55,2
2022,236,16.3059375,11.627,21.077,204.4771588,0,55,2
2022,237,16.1461875,12.382,19.389,91.03381429,0,55,2
2022,238,17.0440625,14.211,21.623,174.0929769,0,55,2
2022,239,15.83634043,14.041,18.589,126.9866,0,55,2
2022,240,16.52820833,13.432,19.451,135.1973857,0,55,2
2022,241,18.06395833,10.992,24.182,210.5090313,0,55,2
2022,242,18.34870833,12.516,25.349,337.6845924,0,55,2
2022,243,16.57654167,12.682,20.242,67.5298,0,55,2
2022,244,17.5721875,12.39,23.489,351.0347727,0,55,2
2022,245,15.38864583,13.02,18.116,17.7302,0,55,2
2022,246,16.57197917,12.949,21.764,143.2364167,0,55,2
2022,247,17.11908511,11.363,24.612,211.8345,0,55,2
2022,248,18.32770833,12.804,24.049,270.3432333,0,55,2
2022,249,17.89210638,13.972,24.334,214.8583091,5.310638298,55,2
2022,250,16.04408333,13.756,18.486,142.4261688,0.1,55,2
2022,251,16.24348936,13.458,19.34,49.56773,0,55,2
2022,252,16.4460625,11.872,20.141,97.47637143,0,55,2
2022,253,17.36012766,11.937,23.696,229.1093643,0,55,2
2022,254,18.19339583,13.59,23.955,259.0065067,0,55,2
2022,255,18.01275,14.048,23.067,370.4098462,0,55,2
2022,256,16.98383333,13.056,21.548,213.2214154,0,55,2
2022,257,17.3468125,13.572,21.543,146.5570429,0,55,2
2022,258,16.78785417,12.986,21.06,106.9807273,0,55,2
2022,259,17.78139583,13.844,23.14,233.4565588,0,55,2
2022,260,17.4166875,13.916,21.291,154.7234393,0,55,2
2022,261,17.0575,12.955,22.447,161.7968454,0,55,2
2022,262,19.08453191,14.386,25.397,340.07505,0,55,2
2022,263,18.57266667,13.852,24.279,348.032475,0,55,2
2022,264,18.94229167,13.556,25.369,346.0718625,0,55,2
2022,265,18.67558333,13.52,24.572,387.7738429,0,55,2
2022,266,18.71389583,11.928,25.071,354.8089089,0,55,2
2022,267,18.56704167,12.012,25.222,351.4294529,0,55,2
2022,268,18.58608511,13.237,23.555,304.7313333,0.510638298,55,2
2022,269,18.77697917,13.635,24.033,338.9050471,0,55,2
2022,270,18.38877083,12.168,24.31,376.5836,0,55,2
2022,271,18.71470833,12.756,25.034,324.8131076,0,55,2
2022,272,18.7664375,12.602,25.289,337.0892488,0,55,2
2022,273,18.3374375,14.426,23.574,206.5360467,0,55,2
2022,274,18.428625,14.393,24.965,341.92948,13.4,55,2
2022,275,19.42072917,14,25.918,337.4003125,0,55,2
2022,276,18.88227083,12.783,25.6,392.881475,0,55,2
2022,277,18.65739583,12.621,25.662,277.6981821,0,55,2
2022,278,18.78529167,13.836,25.265,396.04056,0,55,2
2022,279,18.51345833,14.151,24.236,297.7714571,0,55,2
2022,280,18.6741875,14.441,23.879,199.2645714,0,55,2
2022,281,18.14608511,12.426,24.777,381.5576692,0,55,2
2022,282,18.36416667,14.161,23.397,319.2285669,0,55,2
2022,283,18.89297917,13.256,24.274,310.3056943,0,55,2
2022,284,18.2470625,12.491,24.484,330.2515889,0,55,2
2022,285,18.702,11.284,25.315,301.0198029,0,55,2
2022,286,18.93647917,13.18,25.629,352.2501067,0,55,2
2022,287,18.42319149,12.284,25.038,392.359,0,55,2
2022,288,18.4661875,11.665,25.025,320.5016712,0,55,2
2022,289,19.60610417,13.579,25.571,357.7070053,0,55,2
2022,290,20.12377083,14.682,25.833,303.060115,0,55,2
2022,291,19.59622917,15.825,24.486,304.7187433,0,55,2
2022,292,19.27639583,14.467,24.794,295.0566,0,55,2
2022,293,18.78839583,13.385,24.816,258.5492813,0,55,2
2022,294,19.37285417,14.218,25.903,361.0253846,0,55,2
2022,295,19.52520833,13.208,25.981,363.4873235,0,55,2
2022,296,19.96375,14.312,25.604,312.8107889,0,55,2
2022,297,20.78172917,14.728,27.138,348.8016368,0,55,2
2022,298,20.84164583,15.024,26.658,335.4889156,0,55,2
2022,299,20.38289583,15.265,25.74,370.12225,0,55,2
2022,300,20.21264583,15.262,25.503,306.23675,0,55,2
2022,301,20.53180851,15.23,26.723,350.5165933,0,55,2
2022,302,20.5943617,15.286,26.198,321.7952588,0.408510638,55,2
2022,303,19.71591667,14.929,25.098,367.6794647,0,55,2
2022,304,19.8233125,15.631,25.338,283.8562706,0,55,2
2022,305,18.8405,16.123,23.33,305.4526636,0.2,55,2
2022,306,18.9473125,16.21,23.062,255.5983236,0,55,2
2022,307,18.07477083,15.209,21.561,248.77795,6.7,55,2
2022,308,19.56721277,15.152,25.023,305.4947412,0,55,2
2022,309,19.82510417,14.71,25.149,365.7522389,0,55,2
2022,310,19.48085417,15.867,24.558,262.1218588,0,55,2
2022,311,19.58114583,16.076,24.389,303.7771938,0,55,2
2022,312,19.614625,15.501,24.691,352.19965,0,55,2
2022,313,19.755,15.418,24.697,328.6877274,0,55,2
2022,314,20.13795833,16.136,25.141,292.2991059,0,55,2
2022,315,19.62579167,16.215,24.426,356.2497582,0,55,2
2022,316,18.4645625,15.901,22.405,201.4298621,0,55,2
2022,317,19.1699375,15.358,23.504,214.0024944,0,55,2
2022,318,18.83435417,16.3,22.845,74.79074538,0.6,55,2
2022,319,18.21460417,16.247,22.613,149.8961625,1.3,55,2
2022,320,17.62666667,15.708,21.447,176.9940286,2.5,55,2
2022,321,17.35738298,14.59,20.676,129.424607,1.225531915,55,2
2022,322,18.72039583,14.798,24.326,308.32592,0,55,2
2022,323,18.78760417,15.745,22.979,283.368825,0,55,2
2022,324,19.06854167,14.692,24.045,244.9267006,0,55,2
2022,325,19.19427083,14.867,23.922,276.4098235,6.6,55,2
2022,326,19.0801875,16.249,24.439,273.3635412,0.1,55,2
2022,327,18.25435417,15.689,23.314,327.93,0,55,2
2022,328,17.88447917,14.484,22.08,333.4752647,17.9,55,2
2022,329,18.13397917,15.155,22.11,374.4101563,0.4,55,2
2022,330,18.17689362,14.504,23.122,368.108225,0,55,2
2022,331,18.64779167,14.297,24.06,274.6256778,0,55,2
2022,332,18.63789583,16.023,23.177,295.1228246,0,55,2
2022,333,17.69733333,15.313,22.04,281.08075,3.5,55,2
2022,334,17.61720833,15.561,22.254,307.2173867,4.2,55,2
2022,335,18.23308511,14.967,23.541,359.7981824,0.510638298,55,2
2022,336,18.807,14.342,24.331,301.7439737,0,55,2
2022,337,18.52989583,15.496,23.239,328.84648,0,55,2
2022,338,18.10597917,15.097,21.481,349.1687188,14.8,55,2
2022,339,18.68304167,15.848,23.248,403.0763125,0.6,55,2
2022,340,19.47814583,15.866,24.137,388.2174111,0,55,2
2022,341,19.61729787,16.366,24.212,416.2311176,0.408510638,55,2
2022,342,19.531125,16.336,24.045,385.9185,0,55,2
2022,343,18.89279167,15.904,24.953,323.6268429,0,55,2
2022,344,18.93002083,15.388,24.041,185.299315,0,55,2
2022,345,19.51604167,15.579,24.565,369.8514,0,55,2
2022,346,17.60458333,15.753,20.618,116.5463571,1.3,55,2
2022,347,17.7345,14.863,22.606,351.0873294,2.7,55,2
2022,348,18.3845,13.71,23.412,325.5939778,0,55,2
2022,349,18.724375,14.677,24.177,371.6088941,0,55,2
2022,350,19.32452083,14.834,24.577,332.2134471,0,55,2
2022,351,19.52460417,14.814,24.876,359.0197611,0,55,2
2022,352,19.7306383,15.006,24.786,323.0192889,0,55,2
2022,353,19.689625,14.658,24.985,316.8106643,0,55,2
2022,354,20.16033333,15.69,25.286,320.8880389,0,55,2
2022,355,20.05666667,15.874,25.465,265.9918647,0,55,2
2022,356,19.78847917,15.884,24.244,180.9714389,0,55,2
2022,357,19.54683333,15.279,25.029,301.3643606,0,55,2
2022,358,19.7753125,14.618,25.191,299.6447647,0,55,2
2022,359,19.99322917,15.608,25.106,257.3314094,0,55,2
2022,360,20.03704167,14.837,25.485,306.6938,0,55,2
2022,361,18.75164583,16.79,22.706,178.6380273,0,55,2
2022,362,19.24827083,15.392,23.727,249.0994706,0,55,2
2022,363,18.85945833,14.625,23.781,195.7026731,0,55,2
